Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2006-01-26,0.9,0.9656,0.7902,0.88,0.88,660930000,0.0,0.0
2006-01-27,0.8976,0.898,0.835,0.844,0.844,57540000,0.0,0.0
2006-01-30,0.844,0.9102,0.825,0.896,0.896,36790000,0.0,0.0
2006-01-31,0.91,0.986,0.9076,0.9504,0.9504,55560000,0.0,0.0
2006-02-01,0.978,0.9848,0.905,0.9312,0.9312,30335000,0.0,0.0
2006-02-02,0.958,0.9582,0.8852,0.895,0.895,20075000,0.0,0.0
2006-02-03,0.897,0.9312,0.885,0.931,0.931,12265000,0.0,0.0
2006-02-06,0.9496,0.96,0.92,0.9542,0.9542,17490000,0.0,0.0
2006-02-07,0.9542,0.955,0.905,0.9256,0.9256,13360000,0.0,0.0
2006-02-08,0.917,0.932,0.9008,0.9148,0.9148,8720000,0.0,0.0
2006-02-09,0.9156,0.92,0.8616,0.881,0.881,11015000,0.0,0.0
2006-02-10,0.865,0.8652,0.83,0.8462,0.8462,18775000,0.0,0.0
2006-02-13,0.835,0.851,0.82,0.8296,0.8296,9955000,0.0,0.0
2006-02-14,0.829,0.8652,0.8238,0.86,0.86,9895000,0.0,0.0
2006-02-15,0.862,0.866,0.8444,0.854,0.854,4905000,0.0,0.0
2006-02-16,0.875,0.894,0.8506,0.889,0.889,14650000,0.0,0.0
2006-02-17,0.885,0.9,0.877,0.877,0.877,6900000,0.0,0.0
2006-02-21,0.88,0.8812,0.8562,0.862,0.862,3405000,0.0,0.0
2006-02-22,0.86,0.883,0.857,0.8774,0.8774,4795000,0.0,0.0
2006-02-23,0.902,0.9198,0.895,0.916,0.916,12465000,0.0,0.0
2006-02-24,0.918,0.935,0.916,0.9334,0.9334,6915000,0.0,0.0
2006-02-27,0.939,0.939,0.9236,0.9306,0.9306,5040000,0.0,0.0
2006-02-28,0.9306,0.9306,0.912,0.912,0.912,4375000,0.0,0.0
2006-03-01,0.9128,0.924,0.892,0.91,0.91,9505000,0.0,0.0
2006-03-02,0.91,0.9262,0.9014,0.915,0.915,11450000,0.0,0.0
2006-03-03,0.915,0.9258,0.9026,0.9096,0.9096,4455000,0.0,0.0
2006-03-06,0.912,0.922,0.9006,0.9158,0.9158,8445000,0.0,0.0
2006-03-07,0.89,0.905,0.885,0.9,0.9,16415000,0.0,0.0
2006-03-08,0.897,0.897,0.844,0.85,0.85,15330000,0.0,0.0
2006-03-09,0.855,0.858,0.825,0.8292,0.8292,8075000,0.0,0.0
2006-03-10,0.828,0.8576,0.8178,0.8422,0.8422,15695000,0.0,0.0
2006-03-13,0.8472,0.875,0.8472,0.8682,0.8682,9520000,0.0,0.0
2006-03-14,0.9258,0.983,0.919,0.974,0.974,62790000,0.0,0.0
2006-03-15,0.96,1.055,0.957,1.0402,1.0402,57105000,0.0,0.0
2006-03-16,1.04,1.135,1.0378,1.101,1.101,84885000,0.0,0.0
2006-03-17,1.11,1.11,1.0684,1.0772,1.0772,19810000,0.0,0.0
2006-03-20,1.0772,1.0772,1.001,1.0018,1.0018,43175000,0.0,0.0
2006-03-21,1.0052,1.047,1.004,1.04,1.04,18020000,0.0,0.0
2006-03-22,1.059,1.097,1.059,1.096,1.096,28965000,0.0,0.0
2006-03-23,1.1,1.102,1.06,1.0776,1.0776,25275000,0.0,0.0
2006-03-24,1.08,1.097,1.0722,1.0902,1.0902,13850000,0.0,0.0
2006-03-27,1.085,1.089,1.066,1.0818,1.0818,11045000,0.0,0.0
2006-03-28,1.082,1.082,1.059,1.064,1.064,8780000,0.0,0.0
2006-03-29,1.069,1.089,1.06,1.0786,1.0786,7400000,0.0,0.0
2006-03-30,1.0806,1.11,1.077,1.1082,1.1082,10470000,0.0,0.0
2006-03-31,1.104,1.13,1.092,1.1078,1.1078,38520000,0.0,0.0
2006-04-03,1.1112,1.1498,1.104,1.1396,1.1396,18505000,0.0,0.0
2006-04-04,1.143,1.1494,1.128,1.14,1.14,8370000,0.0,0.0
2006-04-05,1.14,1.144,1.1206,1.143,1.143,4965000,0.0,0.0
2006-04-06,1.152,1.16,1.1096,1.11,1.11,15085000,0.0,0.0
2006-04-07,1.109,1.11,1.088,1.093,1.093,11055000,0.0,0.0
2006-04-10,1.088,1.112,1.069,1.0746,1.0746,16905000,0.0,0.0
2006-04-11,1.0748,1.1,1.0624,1.092,1.092,17970000,0.0,0.0
2006-04-12,1.09,1.1038,1.0764,1.081,1.081,10640000,0.0,0.0
2006-04-13,1.0802,1.0804,1.0542,1.0604,1.0604,7405000,0.0,0.0
2006-04-17,1.056,1.0852,1.055,1.0814,1.0814,4985000,0.0,0.0
2006-04-18,1.079,1.0858,1.075,1.0784,1.0784,5210000,0.0,0.0
2006-04-19,1.08,1.088,1.076,1.08,1.08,7525000,0.0,0.0
2006-04-20,1.08,1.08,1.06,1.0632,1.0632,4970000,0.0,0.0
2006-04-21,1.075,1.078,1.06,1.068,1.068,5955000,0.0,0.0
2006-04-24,1.065,1.0678,1.0586,1.0662,1.0662,8345000,0.0,0.0
2006-04-25,1.0612,1.0612,1.025,1.043,1.043,15775000,0.0,0.0
2006-04-26,1.043,1.0484,1.0198,1.022,1.022,8310000,0.0,0.0
2006-04-27,0.98,1.016,0.966,1.0156,1.0156,40650000,0.0,0.0
2006-04-28,1.006,1.0496,1.0022,1.0438,1.0438,7980000,0.0,0.0
2006-05-01,1.04,1.0432,1.028,1.033,1.033,7745000,0.0,0.0
2006-05-02,1.06,1.109,1.0502,1.0912,1.0912,34005000,0.0,0.0
2006-05-03,1.091,1.104,1.0908,1.1002,1.1002,10240000,0.0,0.0
2006-05-04,1.1052,1.1238,1.098,1.1122,1.1122,9710000,0.0,0.0
2006-05-05,1.11,1.14,1.108,1.138,1.138,8190000,0.0,0.0
2006-05-08,1.1452,1.1918,1.142,1.1854,1.1854,39105000,0.0,0.0
2006-05-09,1.307,1.3554,1.2454,1.341,1.341,125770000,0.0,0.0
2006-05-10,1.341,1.341,1.2902,1.297,1.297,25945000,0.0,0.0
2006-05-11,1.292,1.314,1.2782,1.284,1.284,16135000,0.0,0.0
2006-05-12,1.284,1.2874,1.2642,1.2654,1.2654,13420000,0.0,0.0
2006-05-15,1.2654,1.27,1.2256,1.243,1.243,18845000,0.0,0.0
2006-05-16,1.244,1.3076,1.244,1.278,1.278,22830000,0.0,0.0
2006-05-17,1.278,1.296,1.268,1.2832,1.2832,12850000,0.0,0.0
2006-05-18,1.298,1.312,1.2528,1.2538,1.2538,44505000,0.0,0.0
2006-05-19,1.244,1.2656,1.2256,1.2366,1.2366,113020000,0.0,0.0
2006-05-22,1.233,1.242,1.1882,1.2164,1.2164,29670000,0.0,0.0
2006-05-23,1.22,1.2498,1.215,1.2152,1.2152,19550000,0.0,0.0
2006-05-24,1.2152,1.22,1.191,1.203,1.203,18535000,0.0,0.0
2006-05-25,1.21,1.24,1.21,1.225,1.225,13570000,0.0,0.0
